parcelle,jannat
9300100000B0323,"2013"
9300100000B0325,"2013"
9300100000B0323,"2013"
9300100000B0325,"2013"
9300100000B0323,"2013"
9300100000B0323,"2013"
9300100000B0323,"2013"
9300100000B0323,"2013"
9300100000B0323,"2013"
9300100000B0323,"2013"
9300100000B0323,"2013"
9300100000B0323,"2013"
9300100000B0323,"2013"
9300100000B0323,"2013"
9300100000B0323,"2013"
9300100000B0323,"2013"
9300100000B0323,"2013"
9300100000B0323,"2013"
9300100000B0323,"2013"
9300100000B0323,"2013"
9300100000B0323,"2013"
9300100000B0323,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
9300100000B0337,"2013"
930010000AF0232,"1880"
9300100000U0200,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AN0009,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
9300100000C0193,"2013"
930010000AZ0118,"2013"
930010000AZ0118,"2013"
930010000AX0123,"2013"
930010000AX0123,"2013"
9300100000U0195,"2008"
930010000AP0063,"2013"
930010000AP0063,"2013"
930010000AP0063,"2013"
930010000AP0063,"2013"
930010000AP0063,"2013"
930010000AP0063,"2013"
930010000AP0063,"2013"
930010000AP0063,"2013"
930010000AP0063,"2013"
930010000AP0063,"2013"
930010000AP0063,"2013"
930010000AP0063,"2013"
930010000AP0063,"2013"
930010000AP0063,"2013"
930010000AP0063,"2013"
930010000AP0063,"2013"
930010000AP0063,"2013"
930010000AP0063,"2013"
930010000AE0027,"2013"
930010000AE0027,"2013"
930010000AH0184,"1968"
930010000AH0154,"2009"
9300100000P0203,"2013"
"9300100000E0059","1910"
"9300100000E0059","1910"
9300100000A0102,"1973"
930010000AU0020,"1981"
"9300100000D0034","2012"
"9300100000D0034","2012"
930010000AK0164,"2007"
"9300100000D0076","2013"
"9300100000D0076","2013"
9300100000T0124,"1924"
930010000AT0132,"1910"
930010000AZ0096,"2014"
930010000AD0086,"2014"
930010000AD0086,"2014"
9300100000V0060,"2014"
930010000BF0121,"1928"
9300100000P0165,"2014"
9300100000P0165,"2014"
9300100000P0165,"2014"
9300100000P0165,"2014"
9300100000P0165,"2014"
9300100000P0165,"2014"
9300100000P0165,"2014"
9300100000P0165,"2014"
9300100000P0165,"2014"
9300100000P0165,"2014"
9300100000P0165,"2014"
9300100000P0165,"2014"
9300100000P0165,"2014"
9300100000P0165,"2014"
9300100000P0165,"2014"
9300100000P0165,"2014"
9300100000P0165,"2014"
9300100000P0165,"2014"
9300100000P0165,"2014"
9300100000P0181,"2014"
9300100000P0181,"2014"
9300100000P0181,"2014"
9300100000P0181,"2014"
9300100000P0181,"2014"
9300100000P0181,"2014"
9300100000P0181,"2014"
9300100000P0181,"2014"
9300100000P0181,"2014"
9300100000P0181,"2014"
9300100000P0181,"2014"
9300100000P0181,"2014"
9300100000P0181,"2014"
9300100000P0181,"2014"
9300100000P0181,"2014"
9300100000P0181,"2014"
9300100000P0181,"2014"
9300100000P0181,"2014"
9300100000P0181,"2014"
930010000AE0174,"2014"
930010000AE0174,"2014"
930010000AE0174,"2014"
930010000AE0174,"2014"
930010000AE0174,"2014"
930010000AO0118,"1925"
9300100000A0151,"2014"
9300100000A0151,"2014"
930010000AX0023,"1985"
930010000AZ0069,"1933"
9300100000B0271,"2011"
930010000AG0151,"1930"
9300100000M0126,"1959"
930010000AJ0021,"1930"
9300100000T0039,"2014"
9300100000B0164,"1934"
9300100000B0164,"1934"
930010000AB0026,"2013"
930010000AB0026,"2013"
930010000AY0095,"2014"
930010000AY0095,"2014"
930010000AY0095,"2014"
930010000AY0095,"2014"
930010000AY0095,"2014"
930010000AY0095,"2014"
930010000AY0095,"2014"
930010000AY0095,"2014"
930010000AY0095,"2014"
930010000AY0095,"2014"
930010000AY0095,"2014"
930010000AK0147,"1920"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
9300100000Q0005,"2014"
930010000AG0327,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2012"
930010000AC0033,"2012"
930010000AC0033,"2012"
930010000AC0033,"2012"
930010000AC0033,"2012"
930010000AC0033,"2012"
930010000AC0033,"2012"
930010000AC0033,"2012"
930010000AC0033,"2012"
930010000AC0033,"2012"
930010000AC0033,"2012"
930010000AC0033,"2012"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
930010000AC0033,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0305,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
9300100000A0405,"2014"
930010000AC0033,"2012"
9300100000A0405,"2012"
9300100000B0377,"2012"
9300100000B0377,"2012"
9300100000P0168,"2013"
9300100000P0168,"2013"
9300100000P0168,"2013"
930010000AU0060,"2013"
9300100000P0165,"2014"
9300100000C0164,"2009"
9300100000C0164,"2009"
9300100000C0164,"2009"
9300100000C0164,"2009"
9300100000C0164,"2009"
9300100000C0164,"2009"
9300100000C0164,"2009"
9300100000J0301,"2002"
9300100000M0017,"1985"
9300100000P0165,"2014"
930010000AN0009,"2013"
930010000AN0009,"2013"
930010000AS0130,"2014"
9300100000K0127,"2014"
9300100000R0123,"2014"
9300100000X0089,"2009"
930010000AQ0241,"1970"
930010000AK0072,"2014"
930010000AJ0207,"1970"
9300100000K0117,"2002"
930010000AG0069,"1929"
9300100000P0165,"2014"
9300100000P0165,"2014"
9300100000H0363,"1961"
9300100000H0171,"1959"
930010000AJ0134,"1910"
930010000AJ0134,"1910"
930010000AJ0047,"1932"
930010000AJ0187,"1967"
930010000AU0201,"2014"
930010000AU0201,"2014"
930010000AU0201,"2014"
930010000AU0201,"2014"
930010000AU0201,"2014"
930010000AU0201,"2014"
930010000AU0201,"2014"
930010000AU0201,"2014"
9300100000X0090,"1920"
9300100000U0080,"2014"
9300100000U0080,"2014"
930010000AI0093,"1900"
930010000AC0027,"2010"
9300100000B0310,"1961"
9300100000R0143,"2014"
930010000AO0159,"2013"
9300100000R0140,"2014"
9300100000R0140,"2014"
9300100000R0140,"2002"
9300100000R0140,"2014"
9300100000Q0031,"2014"
9300100000Y0199,"2014"
930010000AS0162,"1908"
9300100000U0192,"2015"
930010000AK0072,"2014"
930010000AK0072,"2014"
930010000AK0072,"2014"
9300100000P0181,"2015"
9300100000P0181,"2015"
9300100000P0181,"2015"
9300100000P0181,"2015"
9300100000P0181,"2015"
9300100000P0181,"2015"
9300100000P0181,"2015"
9300100000P0181,"2015"
9300100000P0181,"2015"
9300100000P0181,"2015"
9300100000P0181,"2015"
9300100000P0181,"2015"
9300100000P0181,"2015"
9300100000P0181,"2015"
930010000AV0231,"2015"
930010000AV0231,"2015"
930010000AV0231,"2015"
930010000AQ0133,"2012"
930010000AQ0133,"2012"
930010000AQ0133,"2012"
930010000AQ0133,"2012"
930010000AQ0133,"2012"
930010000AK0087,"1924"
9300100000Z0010,"1954"
9300100000Y0227,"1925"
9300100000C0162,"2010"
930010000AM0121,"1983"
930010000AT0196,"1960"
930010000AB0139,"0000"
930010000AM0314,"1957"
9300100000A0165,"1996"
930010000AU0047,"1930"
930010000AO0239,"1970"
930010000AZ0016,"2002"
930010000AN0176,"1890"
930010000AO0017,"2010"
930010000AM0314,"1957"
"9300100000E0036","1992"
930010000AT0185,"1960"
930010000AD0002,"1965"
930010000AR0166,"2004"
930010000AZ0041,"1914"
930010000AL0007,"1765"
930010000AI0197,"1885"
930010000AM0314,"1957"
9300100000M0052,"1936"
930010000AJ0010,"1924"
9300100000X0014,"2011"
930010000AP0031,"1920"
930010000AZ0045,"1910"
"9300100000D0133","1962"
930010000AO0101,"1936"
930010000AU0198,"2008"
930010000AM0037,"1993"
930010000AG0117,"1924"
9300100000C0162,"2010"
9300100000C0162,"2010"
9300100000C0162,"2010"
9300100000C0162,"2010"
9300100000C0162,"2010"
9300100000C0162,"2010"
9300100000C0162,"2010"
9300100000C0162,"2010"
9300100000C0162,"2010"
9300100000C0162,"2010"
9300100000C0162,"2010"
9300100000C0162,"2010"
9300100000C0162,"2010"
9300100000C0162,"2010"
9300100000C0162,"2010"
9300100000C0162,"2010"
9300100000C0162,"2010"
930010000AJ0050,"2014"
930010000AJ0050,"2014"
930010000AJ0050,"2014"
930010000AJ0050,"2014"
930010000AJ0050,"2014"
930010000AJ0050,"2014"
930010000AJ0050,"2014"
930010000AZ0136,"2014"
930010000AZ0136,"2014"
"9300100000E0013","2015"
"9300100000E0013","2015"
"9300100000E0013","2015"
930010000AP0218,"2014"
930010000AP0217,"2014"
9300100000P0147,"2008"
930010000AZ0058,"2013"
9300100000H0132,"2014"
"9300100000E0002","1930"
9300100000A0289,"1928"
9300100000C0155,"1996"
930010000BF0090,"2015"
9300100000X0215,"2015"
930010000AZ0243,"2014"
930010000AG0323,"2014"
930010000AG0323,"2014"
930010000AG0323,"2014"
930010000AG0323,"2014"
930010000AG0323,"2014"
930010000AG0323,"2014"
930010000AO0091,"1910"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AH0156,"1908"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
930010000AC0009,"2015"
